Date,Aircraft,Origin,Destination,Takoff,Landing,Duration,Gate Departure,Gate Arrival,Schedule_gd,Scheduled_ga,Is Weekend,Is Holiday,Delay (min),Is Delayed,dep_Blowing Snow,arr_Blowing Snow,dep_Clear,arr_Clear,dep_Cloudy,arr_Cloudy,dep_Drizzle,arr_Drizzle,dep_Fog,arr_Fog,dep_Freezing Drizzle,arr_Freezing Drizzle,dep_Freezing Fog,arr_Freezing Fog,dep_Mainly Clear,arr_Mainly Clear,dep_Moderate Rain,arr_Moderate Rain,dep_Moderate Snow,arr_Moderate Snow,dep_Mostly Cloudy,arr_Mostly Cloudy,dep_Rain,arr_Rain,dep_Rain Showers,arr_Rain Showers,dep_Snow,arr_Snow,dep_Snow Grains,arr_Snow Grains,dep_Snow Showers,arr_Snow Showers
11/23/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:48AM NST,10:03AM AST,1:44,8:32 AM,10:09 AM,7:55 AM,9:41 AM,1,0,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11/22/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:06AM NST,09:15AM AST,1:38,7:50 AM,9:23 AM,7:55 AM,9:41 AM,0,0,-18,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/21/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:03AM NST,09:05AM AST,1:31,7:50 AM,9:19 AM,7:55 AM,9:41 AM,0,0,-22,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),09:37AM NST,10:33AM AST,1:25,9:25 AM,10:36 AM,7:55 AM,9:41 AM,0,0,55,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/19/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),07:56AM NST,09:12AM AST,1:45,7:45 AM,9:16 AM,7:55 AM,9:41 AM,0,0,-25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11/18/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:54AM NST,12:19PM AST,3:11,8:33 AM,12:35 PM,7:55 AM,9:41 AM,0,0,174,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/17/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:09AM NST,09:25AM AST,1:45,7:50 AM,9:30 AM,7:55 AM,9:41 AM,1,0,-11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/16/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:08AM NST,09:29AM AST,1:50,7:51,9:34 AM,7:55 AM,9:41 AM,1,0,-7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),10:03AM NST,11:10AM AST,1:36,9:47 AM,11:20 AM,7:55 AM,9:41 AM,0,0,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11/14/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:04AM NST,09:17AM AST,1:42,7:49 AM,9:23 AM,7:55 AM,9:41 AM,0,0,-18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/13/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:09AM NST,09:31AM AST,1:51,7:54 AM,9:36 AM,7:55 AM,9:41 AM,0,0,-5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11/12/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:10AM NST,09:27AM AST,1:46,7:55 AM,9:33 AM,7:55 AM,9:41 AM,0,0,-8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2024,DH8D,St. John's Int'l (CYYT),Halifax Int'l (CYHZ),08:02AM NST,09:16AM AST,1:44,7:50 AM,9:21 AM,7:55 AM,9:41 AM,1,0,-20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2/10/2025,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:35PM NST,07:38PM EST,Cancelled,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/8/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),08:02PM NST,10:22PM EST,3:50:00,07:40PM NST,10:34PM EST,05:25PM NST,07:48PM EST,1,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2/7/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),07:43PM NST,09:22PM EST,3:09:00,07:31PM NST,09:50PM EST,05:25PM NST,07:48PM EST,0,0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:08PM NST,07:52PM EST,3:14:00,05:41PM NST,08:03PM EST,05:25PM NST,07:48PM EST,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2/5/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:15PM NST,08:01PM EST,3:15:00,05:45PM NST,08:09PM EST,05:25PM NST,07:48PM EST,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:35PM NST,07:38PM EST,Cancelled,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2/1/2025,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:09PM NST,08:04PM EST,3:25:00,05:57PM NST,08:14PM EST,05:25PM NST,07:48PM EST,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:47PM NST,07:54PM EST,3:37:00,05:23PM NST,08:00PM EST,05:25PM NST,07:48PM EST,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/30/2025,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:08PM NST,08:01PM EST,3:22:00,05:31PM NST,08:09PM EST,05:25PM NST,07:48PM EST,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1/29/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:55PM NST,08:38PM EST,3:13:00,06:43PM NST,08:49PM EST,05:25PM NST,07:48PM EST,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/28/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:14PM NST,08:25PM EST,3:41:00,05:43PM NST,08:41PM EST,05:25PM NST,07:48PM EST,0,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1/27/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:42PM NST,07:35PM EST,3:23:00,05:16PM NST,07:45PM EST,05:25PM NST,07:48PM EST,0,0,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:19PM NST,06:41PM EST,2:52:00,05:09PM NST,06:49PM EST,05:25PM NST,07:48PM EST,1,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:43PM NST,07:24PM EST,3:10:00,05:13PM NST,07:31PM EST,05:25PM NST,07:48PM EST,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1/23/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:17PM NST,08:01PM EST,3:14:00,06:03PM NST,08:11PM EST,05:25PM NST,07:48PM EST,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1/22/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:53PM NST,07:44PM EST,3:21:00,05:31PM NST,07:52PM EST,05:25PM NST,07:48PM EST,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/21/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:24PM NST,07:19PM EST,3:25:00,05:12PM NST,07:29PM EST,05:25PM NST,07:48PM EST,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/20/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:30PM NST,07:19PM EST,3:19:00,05:17PM NST,07:36PM EST,05:25PM NST,07:48PM EST,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/18/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:41PM NST,07:26PM EST,3:14:00,05:16PM NST,07:35PM EST,05:25PM NST,07:48PM EST,1,0,-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:15PM NST,07:49PM EST,3:03:00,05:48PM NST,07:56PM EST,05:25PM NST,07:48PM EST,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1/16/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:02PM NST,07:31PM EST,2:58:00,05:38PM NST,07:41PM EST,05:25PM NST,07:48PM EST,0,0,-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1/15/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:44PM NST,07:05PM EST,2:50:00,05:16PM NST,07:11PM EST,05:25PM NST,07:48PM EST,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1/14/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:46PM NST,07:12PM EST,2:55:00,05:21PM NST,07:19PM EST,05:25PM NST,07:48PM EST,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/13/2025,B38M,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:35PM NST,07:38PM EST,Cancelled,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1/11/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:08PM NST,07:31PM EST,2:53:00,05:37PM NST,07:41PM EST,05:25PM NST,07:48PM EST,1,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1/10/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:48PM NST,07:13PM EST,2:55:00,05:16PM NST,07:29PM EST,05:25PM NST,07:48PM EST,0,0,-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1/9/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:51PM NST,07:11PM EST,2:50:00,05:27PM NST,07:17PM EST,05:25PM NST,07:48PM EST,0,0,-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1/8/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:53PM NST,07:10PM EST,2:46:00,05:24PM NST,07:19PM EST,05:25PM NST,07:48PM EST,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1/7/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),07:33PM NST,08:51PM EST,2:48:00,06:57PM NST,09:03PM EST,05:25PM NST,07:48PM EST,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1/6/2025,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:22PM NST,07:58PM EST,3:05:00,05:49PM NST,08:10PM EST,05:25PM NST,07:48PM EST,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/5/2025,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:34PM NST,07:54PM EST,2:50:00,06:17PM NST,08:09PM EST,05:25PM NST,07:48PM EST,1,0,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1/4/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:58PM NST,07:27PM EST,2:59:00,05:35PM NST,07:35PM EST,05:25PM NST,07:48PM EST,1,0,-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/3/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:43PM NST,07:07PM EST,2:54:00,05:14PM NST,07:33PM EST,05:25PM NST,07:48PM EST,0,0,-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1/2/2025,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:16PM NST,07:38PM EST,2:52:00,06:05PM NST,07:45PM EST,05:25PM NST,07:48PM EST,0,0,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2025,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:41PM NST,07:07PM EST,2:56:00,05:22PM NST,07:15PM EST,05:25PM NST,07:48PM EST,0,1,-33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/31/2024,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:02PM NST,07:45PM EST,3:12:00,05:36PM NST,07:54PM EST,05:25PM NST,07:48PM EST,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12/30/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:12PM NST,07:36PM EST,2:53:00,05:43PM NST,07:47PM EST,05:25PM NST,07:48PM EST,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/29/2024,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:33PM NST,08:15PM EST,3:12:00,06:06PM NST,09:19PM EST,05:25PM NST,07:48PM EST,1,0,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12/28/2024,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:34PM NST,07:24PM EST,3:19:00,05:22PM NST,07:31PM EST,05:25PM NST,07:48PM EST,1,0,-17,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),07:04PM NST,08:42PM EST,3:07:00,06:40PM NST,09:14PM EST,05:25PM NST,07:48PM EST,0,0,86,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:08PM NST,07:34PM EST,2:55:00,05:39PM NST,07:41PM EST,05:25PM NST,07:48PM EST,0,1,-7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12/25/2024,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:41PM NST,07:10PM EST,2:59:00,05:24PM NST,07:19PM EST,05:25PM NST,07:48PM EST,0,1,-29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/24/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:43PM NST,07:13PM EST,2:59:00,05:30PM NST,07:31PM EST,05:25PM NST,07:48PM EST,0,0,-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/23/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:09PM NST,08:02PM EST,3:23:00,05:40PM NST,08:15PM EST,05:25PM NST,07:48PM EST,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12/22/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:13PM NST,07:43PM EST,3:00:00,05:29PM NST,07:53PM EST,05:25PM NST,07:48PM EST,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/21/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:42PM NST,07:23PM EST,3:10:00,05:28PM NST,07:31PM EST,05:25PM NST,07:48PM EST,1,0,-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12/20/2024,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:35PM NST,08:29PM EST,3:24:00,06:03PM NST,08:45PM EST,05:25PM NST,07:48PM EST,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12/19/2024,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),09:51PM NST,11:51PM EST,3:29:00,09:33PM NST,12:00AM EST (+1),05:25PM NST,07:48PM EST,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/18/2024,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:58PM NST,07:53PM EST,3:25:00,05:46PM NST,08:00PM EST,05:25PM NST,07:48PM EST,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12/17/2024,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:13PM NST,07:57PM EST,3:14:00,05:48PM NST,08:06PM EST,05:25PM NST,07:48PM EST,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/16/2024,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:35PM NST,07:38PM EST,Cancelled,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12/15/2024,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:40PM NST,07:13PM EST,3:03:00,05:28PM NST,07:22PM EST,05:25PM NST,07:48PM EST,1,0,-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2024,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),07:48PM NST,09:17PM EST,2:58:00,07:36PM NST,09:24PM EST,05:25PM NST,07:48PM EST,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/13/2024,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:13PM NST,07:59PM EST,3:15:00,06:00PM NST,08:06PM EST,05:25PM NST,07:48PM EST,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/12/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:33PM NST,08:18PM EST,3:15:00,06:20PM NST,08:29PM EST,05:25PM NST,07:48PM EST,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:30PM NST,07:22PM EST,3:22:00,05:19PM NST,07:31PM EST,05:25PM NST,07:48PM EST,0,0,-17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/10/2024,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:04PM NST,07:55PM EST,3:20:00,05:40PM NST,08:07PM EST,05:25PM NST,07:48PM EST,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12/9/2024,A320,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:37PM NST,07:28PM EST,3:21:00,05:24PM NST,07:36PM EST,05:25PM NST,07:48PM EST,0,0,-12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/8/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:14PM NST,07:57PM EST,3:12:00,05:44PM NST,08:05PM EST,05:25PM NST,07:48PM EST,1,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/7/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:05PM NST,07:52PM EST,3:17:00,05:37PM NST,08:03PM EST,05:25PM NST,07:48PM EST,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),07:43PM NST,09:22PM EST,3:09:00,07:32PM NST,09:32PM EST,05:25PM NST,07:48PM EST,0,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12/5/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:40PM NST,07:25PM EST,3:14:00,05:23PM NST,07:38PM EST,05:25PM NST,07:48PM EST,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12/4/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:13PM NST,08:22PM EST,3:38:00,05:45PM NST,08:37PM EST,05:25PM NST,07:48PM EST,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12/3/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),07:31PM NST,08:52PM EST,2:50:00,07:11PM NST,09:07PM EST,05:25PM NST,07:48PM EST,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/2/2024,BCS3,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:40PM NST,07:15PM EST,3:05:00,05:27PM NST,07:25PM EST,05:25PM NST,07:48PM EST,0,0,-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/1/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:26PM NST,07:04PM EST,3:08:00,05:15PM NST,07:11PM EST,05:25PM NST,07:48PM EST,1,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2024,A319,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),05:28PM NST,07:07PM EST,3:08:00,05:16PM NST,07:13PM EST,05:25PM NST,07:48PM EST,1,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11/29/2024,A321,St. John's Int'l (CYYT),Toronto Pearson Int'l (CYYZ),06:12PM NST,07:50PM EST,3:07:00,05:45PM NST,07:59PM EST,05:25PM NST,07:48PM EST,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
